Size,Time,Instructions
254500,7353167,419464
255000,7141292,428963
255500,6305084,417495
256000,5387583,420310
256500,5763750,424935
257000,6341166,447991
257500,5715791,430792
258000,8601041,431301
258500,7034291,426269
259000,77891125,429275
259500,77301667,426604
260000,81803084,415964
260500,95615083,420294
261000,9170917,431528
261500,7632667,423703
262000,8228875,420012
262500,6589458,425001
263000,18257583,432745
263500,6432833,426625
264000,8241167,440389
264500,5253750,414596
265000,6185250,436111
265500,6891459,406759
266000,25408375,419662
266500,17510334,426991
267000,5640625,424118
267500,6745041,420625
268000,14868958,421809
268500,50569583,418081
269000,27813500,428473
269500,77774750,422103
270000,8357334,424113
270500,5628208,441461
271000,5284833,415851
271500,6301041,432341
272000,5715708,427785
272500,7932167,416625
273000,6549250,419789
273500,7317959,429850
274000,6540916,432878
274500,5864459,426361
275000,5871625,439262
275500,6296250,423753
276000,6060334,435652
276500,5182542,405243
277000,2877833,420423
277500,52051208,414664
278000,51760709,430320
278500,9897458,417236
279000,7057416,412534
279500,8028292,415119
280000,5208916,424690
280500,17326209,422457
281000,8342500,426985
281500,10747792,440809
282000,6427583,418470
282500,5945250,409575
283000,5743833,422266
283500,6424792,424485
284000,6177209,417225
284500,20348291,435874
285000,7540458,422491
285500,8190333,428344
286000,6210917,421177
286500,6230875,413645
287000,18073458,419330
287500,34276917,427472
288000,52524875,428682
288500,51966041,429986
289000,5994917,431599
289500,6762875,423766
290000,7852416,418025
290500,1331833,438757
291000,5839250,415004
291500,6117292,420186
292000,7090042,422770
292500,5594584,424888
293000,8549667,435621
293500,8407333,435193
294000,6445958,414798
294500,6833167,427653
295000,8855375,430749
295500,6205000,426275
296000,5948750,439643
296500,24416333,422042
297000,56288667,424908
297500,56269791,425623
298000,80771083,429719
298500,5406250,428085
299000,5782416,422666
299500,6681375,420454
300000,6699042,426971
300500,6030250,423532
301000,8271417,424413
301500,6093333,413186
302000,8310250,426144
302500,6768125,413951
303000,6465750,419523
303500,6203208,406008
304000,6646625,417590
304500,6519709,427182
305000,21193584,430761
305500,39166667,426813
306000,71154666,431139
306500,47805583,414928
307000,52191541,421727
307500,19915708,427908
308000,8374917,425123
308500,7176084,420764
309000,7020708,415071
309500,6366834,418711
310000,10784375,434862
310500,8346834,440524
311000,5541833,410808
311500,6526459,430827
312000,6738542,431535
312500,8098250,414719
313000,8408084,418100
313500,18137625,416644
314000,7519417,419647
314500,70915208,411247
315000,10050167,427909
315500,72771792,426722
316000,9600333,423726
316500,8775458,420584
317000,6275708,426321
317500,7772708,417647
318000,9506042,410468
318500,8695958,421160
319000,6553250,421295
319500,6803584,420982
320000,5512375,434064
320500,5694875,419744
321000,6758000,434817
321500,6889709,423359
322000,6769917,425874
322500,6115334,417373
323000,8242416,424075
323500,15322667,435948
324000,142129042,447325
324500,84125375,411043
325000,16945750,432941
325500,6104375,429273
326000,6660458,424555
326500,6184250,414132
327000,5939583,424521
327500,5489250,435696
328000,5910875,415567
328500,10736042,427093
329000,6149292,429293
329500,6274792,414178
330000,6102875,427364
330500,5737875,430795
331000,6190000,426600
331500,10190375,425656
332000,6758667,423541
332500,6387584,417110
333000,119464625,418626
333500,88507125,435535
334000,63998917,445317
334500,6801333,426621
335000,29884709,429561
335500,6017167,415814
336000,6676166,423009
336500,6118625,420706
337000,19122333,425956
337500,6170375,431265
338000,7077208,429915
338500,7044875,419505
339000,8836833,419409
339500,7004250,415932
340000,8714917,433455
340500,8547375,424996
341000,6191666,422728
341500,282040500,423870
342000,90440833,406442
342500,81157708,428243
343000,68947750,405324
343500,5561916,418574
344000,6616583,422772
344500,6020792,426540
345000,10459292,423384
345500,5811125,417729
346000,5900542,413019
346500,7046583,409870
347000,7681958,417401
347500,19922500,425266
348000,14294375,421469
348500,6705250,422723
349000,6117417,432651
349500,5353500,419548
350000,6640458,430555
350500,5910584,410699
351000,8061708,413368
351500,5808958,423413
352000,5615334,420299
352500,18988333,428808
353000,63813750,424748
353500,68444042,435201
354000,5496209,419385
354500,40052500,435498
355000,8622333,429301
355500,6616791,421885
356000,6617834,437246
356500,5573708,421718
357000,17806042,408389
357500,3377917,416092
358000,7417916,434353
358500,7777458,431870
359000,7446417,424370
359500,9658916,416118
360000,5747333,411558
360500,5110417,423807
361000,6092250,435597
361500,9025166,431133
362000,17776750,417950
362500,96207708,419846
363000,71602667,412265
363500,6981042,419708
364000,5727792,431539
364500,6266292,423485
365000,6299542,428382
365500,5860709,434453
366000,8539833,422305
366500,6399083,421448
367000,8201125,421567
367500,6720667,425287
368000,6428750,422659
368500,6508667,426240
369000,9004292,429517
369500,6258208,432792
370000,7670709,431160
370500,14698084,416678
371000,42524625,417558
371500,136815666,424630
372000,103589541,418983
372500,8527916,423304
373000,5525750,415341
373500,6013417,419811
374000,5937666,430730
374500,8046959,424895
375000,6665875,427298
375500,6101292,422647
376000,7170500,413661
376500,8195584,423572
377000,6422875,424598
377500,9208166,407848
378000,7751583,419209
378500,6334125,414161
379000,6644041,410023
379500,27937584,411764
380000,108935208,423180
380500,51768083,423692
381000,43259916,414447
381500,6927167,426639
382000,6219917,412029
382500,6867500,430907
383000,12793750,425249
383500,8084583,419242
384000,6188417,430473
384500,8127500,427215
385000,6306959,434167
385500,5931208,413598
386000,5855916,420500
386500,5997291,415360
387000,6245166,430666
387500,5980583,422737
388000,6460667,436022
388500,6278459,421909
389000,8788292,411373
389500,6582875,427494
390000,266423583,422127
390500,40352500,425554
391000,70224167,419023
391500,72086291,425832
392000,6466875,427477
392500,5407625,426442
393000,6046458,426135
393500,5503500,424774
394000,340583,430623
394500,5531250,432503
395000,6025292,425806
395500,5875375,417857
396000,5238083,435646
396500,6483667,424328
397000,7094166,418929
397500,8053458,422100
398000,6120167,414031
398500,9061875,420712
399000,118927750,432500
399500,9281042,425360
400000,47769000,414586
400500,49125542,427580
401000,5978417,433920
401500,7134250,426294
402000,12798834,409974
402500,7082708,433428
403000,7011625,425142
403500,6706166,418042
404000,248208,421526
404500,6719666,430275
405000,6253250,417043
405500,6418542,437896
406000,6046000,424249
406500,8714958,420287
407000,7069334,417833
407500,18559041,415039
408000,7640917,416294
408500,135321709,420174
409000,46325583,418621
409500,68926834,436615
410000,7094083,420857
410500,5974250,445892
411000,6349375,424127
411500,7942042,445284
412000,7389959,430618
412500,6142375,436619
413000,6284792,418220
413500,6530333,407107
414000,5798000,408369
414500,6242542,408316
415000,6996375,429156
415500,6556375,409973
416000,5776334,424754
416500,5620959,416067
417000,6656292,431611
417500,27918916,421147
418000,94332375,434083
418500,43551500,416529
419000,71172666,431887
419500,6002625,417903
420000,6512292,413969
420500,7681541,413221
421000,6484167,411682
421500,6907334,418608
422000,8303167,422923
422500,6407667,424203
423000,7026125,422017
423500,6024500,425139
424000,28469625,432179
424500,6020750,420398
425000,6407708,423429
425500,6478750,418640
426000,6406042,423916
426500,21932750,415387
427000,62687833,417864
427500,52969084,424373
428000,27547959,427802
428500,5654292,412068
429000,7866875,426463
429500,8776875,444036
430000,6513459,418459
430500,6215000,424319
431000,6372917,434891
431500,9394542,432090
432000,6741666,424094
432500,6297875,430701
433000,6733250,418270
433500,6474000,419184
434000,6689667,422062
434500,6483125,423140
435000,6801792,427683
435500,6394583,438181
436000,35779333,417343
436500,45861458,422844
437000,52977917,428984
437500,70271917,417027
438000,7084209,425228
438500,6820166,411439
439000,6845291,404902
439500,1269833,431338
440000,5428459,411343
440500,8031167,422571
441000,6472000,441206
441500,8272167,408977
442000,6325541,429362
442500,6295208,423467
443000,7099292,420346
443500,5235041,420057
444000,6408500,423777
444500,7182000,429837
445000,6713709,420491
445500,107425917,424660
446000,47106750,421436
446500,37399416,415164
447000,17399875,425842
447500,5964625,433916
448000,6463000,425171
448500,6779458,426967
449000,6747167,423023
449500,6068334,424878
