Size,Time,Cycles,Price,Instructions,HeapSize,TotalHeapSize
2559501,8642435197,698844,9.434394000000002e-14,29397,3776,3466288024
2560001,2060736363,338600,4.5711000000000005e-14,30236,3776,3467621120
2560501,2058126889,338654,4.571829e-14,31993,3776,3468954216
2561001,2122861854,338561,4.5705735e-14,28976,3776,3470287292
2561501,2068591809,338563,4.5706005e-14,29016,3776,3471619772
2562001,2106125114,698833,9.434245500000001e-14,29018,3776,3472952840
2562501,8658626835,698815,9.434002500000001e-14,28464,3776,3474285408
2563001,2064260812,338564,4.570614e-14,29072,3776,3475617484
2563501,2063410634,698850,9.434475000000001e-14,29598,3776,3476951072
2564001,2057693566,338545,4.5703575000000003e-14,28464,3776,3478283648
2564501,2049626756,338562,4.5705870000000007e-14,29003,3776,3479615700
2565001,2074946994,338592,4.570992e-14,29993,3776,3480949276
2565501,2064968177,338584,4.570884e-14,29708,3776,3482282352
2566001,11198058375,842929,1.13795415e-13,28651,3776,3483614456
2566501,2035035183,338568,4.5706680000000006e-14,29205,3776,3484947532
2567001,2061863307,338567,4.5706545e-14,29149,3776,3486280600
2567501,2052230979,338568,4.5706680000000006e-14,29175,3776,3487612676
2568001,2050767942,338567,4.5706545e-14,29162,3776,3488946252
2568501,2056983587,13780104,1.86031404e-12,40187,3776,3490281932
2569001,4780939213,13782301,1.860610635e-12,38810,3776,3491614500
2569501,2068334948,13779565,1.860241275e-12,39377,3776,3492947060
2570001,2066320652,13778903,1.860151905e-12,38839,3776,3494282004
2570501,2065904346,14142975,1.909301625e-12,42492,3776,3495613072
2571001,2065438314,13781224,1.86046524e-12,42492,3776,3496945640
2571501,3275715392,14145659,1.909663965e-12,42541,3776,3498278736
2572001,3292968033,6559512,8.855341200000001e-13,41974,35591852,3535199880
2572501,3302002707,6349202,8.5714227e-13,40465,36725096,3648291956
2573001,2065440516,6746008,9.1071108e-13,39939,36719776,3761387920
2573501,2066978200,12033297,1.6244950950000002e-12,37537,3776,3800322152
2574001,3298619743,11734723,1.5841876050000002e-12,37550,3776,3801655228
2574501,2066367708,11670290,1.57548915e-12,37550,3776,3802987804
2575001,2064929472,12040037,1.6254049950000001e-12,38493,3776,3804320364
2575501,2063656962,11678603,1.5766114050000001e-12,39714,3776,3805653940
2576001,2063291424,11675650,1.57621275e-12,36226,3776,3806987016
2576501,2059555130,12068851,1.6292948849999999e-12,36198,3776,3808319588
2577001,2070065073,338541,4.5703035e-14,28306,3776,3178038672
2577501,2058930588,338574,4.5707490000000005e-14,29384,3776,3179371724
2578001,2057860607,338575,4.5707625000000006e-14,29412,3776,3180704800
2578501,6526338969,338559,4.5705465000000004e-14,28902,3776,3182038252
2579001,2056188785,338559,4.5705465000000004e-14,28887,3776,3183371340
2579501,2056272601,698846,9.434421e-14,29467,3776,3184704416
2580001,2055223197,338671,4.5720585e-14,32552,3776,3186037992
2580501,2106045122,338574,4.5707490000000005e-14,29376,3776,3187371560
2581001,2096558308,338608,4.5712080000000006e-14,30484,3776,3188703656
2581501,3303478682,338608,4.5712080000000006e-14,30497,3776,3190035216
2582001,2061576696,338608,4.5712080000000006e-14,30497,3776,3191368292
2582501,2054385145,338592,4.570992e-14,29958,3776,3192701360
2583001,2065387134,339116,4.578066e-14,46993,4276,3194033428
2583501,2057309680,338574,4.5707490000000005e-14,29376,3776,3195366008
