Size,Time,Instructions
29350,6107750,1273368
29400,922625,1275764
29450,1495917,1287158
29500,795416,1286985
29550,1181708,1295380
29600,732334,1269253
29650,853750,1223476
29700,660917,1273838
29750,1107125,1262690
29800,908583,1253808
29850,2462292,1283286
29900,975792,1260794
29950,2574792,1258500
30000,865917,1262499
30050,743000,1331264
30100,875167,1273672
30150,4490958,1278631
30200,30181875,1271102
30250,1081083,1267146
30300,1686458,1271534
30350,651334,1313809
30400,886875,1274013
30450,619791,1281776
30500,861959,1284686
30550,2306667,1313872
30600,771125,1295442
30650,1099583,1280816
30700,620000,1293722
30750,1305375,1295598
30800,450250,1295782
30850,617041,1317323
30900,865125,1245200
30950,646583,1251152
31000,1378292,1250546
31050,1646500,1247634
31100,9202959,1266112
31150,959083,1269556
31200,1221916,1277620
31250,2210375,1309764
31300,1205542,1293508
31350,1440083,1302812
31400,946791,1291960
31450,620333,1314558
31500,1036500,1244588
31550,733334,1264786
31600,2584792,1330034
31650,931833,1294442
31700,812125,1315760
31750,922083,1296321
31800,799042,1287839
31850,1011584,1260376
31900,30615250,1294457
31950,11108083,1304681
32000,24434541,1306566
32050,861792,1339346
32100,921375,1293286
32150,1479084,1276972
32200,1909083,1287377
32250,1339375,1279664
32300,1445542,1263587
32350,1064209,1267618
32400,708208,1269402
32450,2031209,1278548
32500,789708,1274400
32550,989459,1303227
32600,1260083,1242639
32650,1518625,1259180
32700,1745000,1297755
32750,1384166,1326030
32800,18308250,1283682
32850,7081292,1295988
32900,42847666,1306912
32950,32304167,1265505
33000,1101333,1221786
33050,959667,1252106
33100,923416,1268850
33150,1208375,1224992
33200,743708,1227366
33250,1540875,1240696
33300,870791,1236705
33350,1190542,1187720
33400,1294875,1241384
33450,1396208,1250146
33500,2295667,1219134
33550,1248916,1251649
33600,1071333,1220274
33650,1374875,1214336
33700,1423083,1296951
33750,11392833,1258300
33800,6582542,1282224
33850,10254541,1296686
33900,953042,1288322
33950,1604042,1296767
34000,1126208,1275928
34050,869459,1327823
34100,1094083,1233690
34150,1297250,1255867
34200,1489167,1254220
34250,983541,1259578
34300,990541,1251458
34350,1147958,1270583
34400,1092375,1271260
34450,908667,1285542
34500,909083,1285507
34550,3134042,1280796
34600,13713333,1243542
34650,3805958,1269646
34700,6773083,1276836
34750,914708,1286118
34800,2164958,1260278
34850,847042,1261590
34900,819167,1261678
34950,906041,1259449
35000,1560834,1247766
35050,1145667,1346174
35100,997125,1308776
35150,2751250,1304584
35200,920459,1302904
35250,997208,1293253
35300,932833,1262884
35350,1218583,1298748
35400,1125834,1284416
35450,1806667,1293754
35500,3284000,1289964
35550,5752958,1279424
35600,13119209,1279000
35650,737916,1263864
35700,1146958,1241110
35750,2064542,1224262
35800,892541,1262007
35850,1507625,1269152
35900,1349459,1272030
35950,1507042,1263240
36000,1532167,1280274
36050,946375,1290167
36100,1373708,1285732
36150,1055000,1304954
36200,1850584,1290818
36250,1574667,1290310
36300,1067209,1293586
36350,35171208,1289184
36400,24580334,1272219
36450,9910542,1278712
36500,1030750,1301440
36550,970042,1300674
36600,1169750,1306051
36650,1202917,1291732
36700,2022500,1300836
36750,1426083,1312975
36800,1063083,1284978
36850,1109542,1316632
36900,1385792,1303826
36950,2663083,1324982
37000,1502583,1320288
37050,1073166,1292392
37100,972125,1309657
37150,1157250,1307898
37200,1060625,1286866
37250,5227834,1289374
37300,923083,1274170
37350,696708,1271962
37400,1847625,1335269
37450,790833,1258236
37500,1080084,1282000
37550,832500,1305852
37600,349250,1244422
37650,1025666,1285812
37700,1157708,1318740
37750,905500,1309634
37800,946875,1312016
37850,1190250,1302722
37900,694292,1296304
37950,513667,1260880
38000,1364375,1289645
38050,965791,1303784
38100,1255209,1311048
38150,1512667,1304660
38200,11976875,1290588
38250,10976416,1290368
38300,540417,1290255
38350,1047375,1269398
38400,1325000,1290727
38450,1366583,1309774
38500,1284375,1305986
38550,1014667,1298756
38600,190250,1330520
38650,696667,1315507
38700,1184625,1287393
38750,939042,1304266
38800,664000,1298656
38850,808084,1314186
38900,583959,1311452
38950,814541,1289350
39000,828333,1274967
39050,1625333,1305472
39100,8972709,1285714
39150,5212542,1310216
39200,8513750,1304068
39250,1445500,1299097
39300,3126291,1346658
39350,952625,1221428
39400,912542,1230934
39450,1290083,1206119
39500,1332292,1247296
39550,965000,1218868
39600,736625,1252454
39650,953958,1247050
39700,840250,1232125
39750,1103500,1225568
39800,1449292,1248804
39850,1638750,1247141
39900,3485875,1238676
39950,2442458,1232540
40000,2514042,1229650
40050,1236583,1236067
40100,4411833,1234354
40150,1314625,1220066
40200,1586333,1225668
40250,941375,1225582
40300,1230708,1228356
40350,1654708,1231462
40400,1027500,1264005
40450,1199625,1210238
40500,3065750,1222359
40550,932791,1239886
40600,1490625,1268286
40650,749250,1303844
40700,1091375,1280620
40750,802208,1297646
40800,968375,1305622
40850,1139625,1295473
40900,2019416,1279279
40950,8635083,1268312
41000,1093042,1263154
41050,835708,1270514
41100,839958,1262392
41150,981917,1296146
41200,2337667,1299758
41250,1056375,1315407
41300,1464708,1301546
41350,1194583,1301125
41400,810875,1311225
41450,843875,1250590
41500,1176792,1268126
41550,1019125,1308450
41600,814791,1326124
41650,887667,1292384
41700,1090959,1285822
41750,1993375,1331041
41800,1133625,1251488
41850,8904708,1270383
41900,11619750,1313038
41950,1042416,1298026
42000,1274375,1302862
42050,964417,1302600
42100,876542,1296836
42150,1436834,1296307
42200,1295000,1296609
42250,751375,1246922
42300,739375,1284123
42350,1115083,1305240
42400,3223916,1290550
42450,929917,1329137
42500,925167,1273888
42550,839417,1284902
42600,1658083,1277110
42650,1058958,1276588
42700,10412792,1285152
42750,8736125,1279708
42800,6933750,1305750
42850,2505750,1299287
42900,876833,1251000
42950,1020958,1278660
43000,2504959,1281284
43050,1135583,1296022
43100,1254167,1289006
43150,1432625,1305387
43200,1019250,1280402
43250,1568959,1289618
43300,558333,1271898
43350,1066583,1290600
43400,1697042,1314322
43450,1617500,1298566
43500,1781541,1296356
43550,9578834,1297602
43600,13914667,1283480
43650,15971542,1267264
43700,1676083,1271032
43750,2462292,1272264
43800,863959,1277358
43850,923583,1279818
43900,1283125,1284805
43950,1303375,1302257
44000,1245917,1268792
44050,1094042,1314933
44100,733166,1264730
44150,1120333,1241985
44200,949208,1235475
44250,1014000,1283822
44300,3288291,1276838
44350,918000,1281740
44400,1130458,1281090
44450,2202375,1278808
44500,2227038542,1280159
44550,1392083,1262754
44600,1645375,1282308
44650,929042,1315640
44700,914750,1297424
44750,1693084,1281947
44800,1486208,1301102
44850,1094250,1290747
44900,2913208,1303022
44950,1348042,1283018
45000,1019375,1287808
45050,1573042,1314376
45100,1044292,1301080
45150,759167,1293898
45200,1099167,1320165
45250,925708,1306384
45300,813417,1343920
45350,2235250,1346434
45400,12447292,1331570
45450,4367958,1340998
45500,40051125,1352232
45550,672208,1394962
45600,1037500,1243806
45650,1296917,1250708
45700,1707000,1302254
45750,1169583,1291542
45800,1095167,1313492
45850,716667,1285608
45900,797209,1285965
45950,1666583,1295833
46000,836125,1245740
46050,1281292,1331326
46100,563000,1231558
46150,1250333,1268067
46200,809875,1260624
46250,6145417,1245416
46300,4458750,1280969
46350,9252000,1274742
46400,1646750,1283031
46450,767250,1270954
46500,1029625,1266515
46550,1262125,1285574
46600,1463125,1215888
46650,281875,1243088
46700,239416,1277524
46750,842625,1271674
46800,1084708,1248364
46850,780333,1264024
46900,750875,1229583
46950,907375,1209574
47000,846000,1228433
47050,3344125,1253080
47100,742250,1237012
47150,1944291,1242648
47200,1480000,1217056
47250,19604333,1263089
47300,2262583,1180136
47350,1268041,1184644
47400,2785042,1234972
47450,1082334,1234932
47500,1397250,1230676
47550,1132333,1275164
47600,826916,1235244
47650,1279667,1212277
47700,947208,1248278
47750,1370667,1195752
47800,922875,1227224
47850,851709,1223824
47900,1231666,1254520
47950,957750,1219914
48000,28581833,1212939
48050,1768416,1285378
48100,3494000,1243194
48150,4899042,1218186
48200,929417,1218108
48250,1116875,1232944
48300,1132125,1220404
48350,864875,1229832
48400,1196083,1221581
48450,2731500,1188792
48500,1231500,1243052
48550,1200000,1266104
48600,1219584,1229007
48650,884917,1236284
48700,1303500,1248312
48750,1069250,1233076
48800,1253917,1230519
48850,972208,1247484
48900,2411250,1248384
48950,4427416,1245662
49000,13693166,1251358
49050,1139541,1238260
49100,1400750,1256861
49150,1117625,1226887
49200,1441791,1219876
49250,985750,1245716
49300,806667,1245185
49350,1173041,1238482
49400,652125,1244818
49450,1028083,1272657
49500,577125,1194332
49550,1121166,1205452
49600,746334,1188378
49650,889959,1172030
49700,840375,1195186
49750,1256834,1170250
49800,580959,1221259
49850,25307084,1198709
49900,28466375,1219758
49950,2080083,1183612
50000,1839500,1191390
50050,892458,1290556
50100,253750,1334590
50150,1036458,1338856
50200,1248875,1320644
50250,648792,1320058
50300,990166,1325816
50350,1839375,1334383
50400,940875,1310970
50450,1387625,1267000
50500,941333,1328588
50550,1012292,1344136
50600,673208,1351266
50650,1272875,1324328
50700,918917,1369789
50750,739417,1348002
50800,15738250,1370866
50850,1420000,1369308
50900,1372000,1376272
50950,1741500,1408326
51000,767916,1405646
51050,810042,1391354
51100,1063167,1361950
51150,1508709,1335040
51200,538667,1361690
51250,1004333,1369131
51300,751625,1382588
51350,1175792,1351684
51400,867625,1385932
51450,883709,1364401
51500,935375,1328462
51550,1767875,1365256
51600,1289666,1351616
51650,12783916,1355494
51700,7371084,1346266
51750,4090500,1357372
51800,2011250,1381239
51850,552292,1338662
51900,734417,1382050
51950,900875,1361176
52000,1105708,1361404
52050,1020667,1366634
52100,763125,1330146
52150,1740500,1377344
52200,832792,1390742
52250,1371166,1374976
52300,1025375,1369180
52350,1407417,1391508
52400,370083,1399944
52450,651250,1319650
52500,2060792,1375634
52550,202454500,1394460
52600,3384042,1396340
52650,1316125,1385572
52700,651667,1389932
52750,825042,1416509
52800,1031458,1351525
52850,2618458,1369437
52900,1065459,1363716
52950,3137625,1399542
53000,798250,1365982
53050,1096042,1399134
53100,375166,1356441
53150,762542,1368088
53200,638417,1382564
53250,821917,1373870
53300,2067584,1380848
53350,419583,1370242
53400,1064541,1381916
53450,7343625,1377760
53500,4875417,1384283
53550,1387583,1384422
53600,804792,1310678
53650,1097625,1370488
53700,924750,1367272
53750,817708,1355138
53800,906833,1357762
53850,726375,1404155
53900,2752875,1348570
53950,960209,1315456
54000,512333,1364914
54050,815584,1400660
54100,1238750,1407424
54150,913208,1391450
54200,481625,1364935
54250,1137833,1333730
54300,23883292,1362382
54350,9715209,1365028
54400,5246875,1362077
54450,640125,1379860
54500,1007333,1361542
54550,630917,1368054
54600,220291,1355301
54650,628417,1345814
54700,939084,1346434
54750,719000,1383966
54800,940458,1363190
54850,1034084,1360268
54900,711417,1380250
54950,1389917,1390657
55000,895584,1347794
55050,2381458,1392382
55100,823000,1372060
55150,2325417,1395966
55200,9578417,1384990
55250,22250375,1391336
55300,5786084,1394374
55350,1563833,1378314
55400,803875,1406003
55450,664667,1337124
55500,1030542,1389294
55550,1023083,1397504
55600,1013292,1367707
55650,1363583,1362888
55700,758625,1359814
55750,1767917,1368456
55800,759958,1363426
55850,1176667,1372847
55900,1568875,1351524
55950,961333,1380670
56000,1307459,1395166
56050,1230334,1393112
56100,1566125,1368298
56150,1580542,1366672
56200,457500,1276940
56250,1612084,1328954
56300,1481666,1316728
56350,1024750,1318868
56400,777375,1320238
56450,1811500,1319256
56500,455667,1318830
56550,977750,1349989
56600,573541,1300348
56650,1432917,1288879
56700,762334,1297417
56750,1348084,1295304
56800,3420083,1293496
56850,1048916,1307789
56900,1529083,1317317
56950,1364000,1306208
57000,4229250,1272488
57050,16768917,1364674
57100,963583,1309744
57150,3456000,1301984
57200,696333,1316691
57250,1135916,1335575
57300,921334,1317210
57350,968875,1384118
57400,2997625,1374556
57450,1449834,1372382
57500,695667,1384052
57550,703917,1402157
57600,429833,1327445
57650,1126000,1344919
57700,796333,1336707
57750,1071292,1314184
57800,1005334,1326358
57850,3055458,1329440
57900,12492667,1350539
57950,17727875,1368360
58000,6425083,1395688
58050,697000,1412360
58100,1308750,1367840
58150,710875,1367536
58200,603834,1352526
58250,905042,1354683
58300,1187917,1310544
58350,194541,1380268
58400,1164916,1358422
58450,1214625,1368864
58500,1731375,1369458
58550,1085416,1377054
58600,2892667,1315200
58650,743750,1395570
58700,1044959,1377704
58750,3351791,1382634
58800,14838791,1389602
58850,3096334,1399560
58900,9837459,1400741
58950,3767500,1370042
59000,792875,1360778
59050,2180875,1376250
59100,870667,1376890
59150,1522125,1374078
59200,1566958,1399922
59250,1371083,1388368
59300,3203083,1390554
59350,760708,1398756
59400,1004625,1387680
59450,1221125,1356754
59500,1061875,1381736
59550,943958,1390825
59600,618750,1366980
59650,1080416,1394932
59700,9492500,1358492
59750,8945917,1412869
59800,5598458,1316188
59850,2912625,1403860
59900,4046875,1383748
59950,844958,1384286
60000,1098458,1371077
60050,1211291,1395986
60100,909833,1388957
60150,852792,1348872
60200,1284084,1371450
60250,1331667,1394202
60300,1216959,1380918
60350,980583,1368016
60400,924458,1378562
60450,1539417,1397313
60500,4574416,1348614
60550,269500,1376804
60600,20915208,1383042
60650,8963083,1381164
60700,24803583,1373276
60750,10021250,1379756
60800,11988583,1373874
60850,1101500,1360779
60900,485875,1373458
60950,1086916,1404944
61000,1380000,1397478
61050,772375,1394682
61100,1728833,1386648
61150,882417,1395620
61200,559667,1376031
61250,1387250,1354848
61300,921375,1362880
61350,1212166,1369074
61400,847250,1373258
61450,868792,1387613
61500,2836458,1378074
61550,226100875,1413994
61600,6081250,1326924
61650,1585958,1381786
61700,6360791,1388878
61750,1248375,1379188
61800,2512708,1394694
61850,984875,1388222
61900,662958,1383287
61950,604792,1360482
62000,1378334,1366382
62050,1133000,1361232
62100,748417,1308130
62150,1293042,1349295
62200,884166,1368618
62250,1228625,1383776
62300,922708,1404188
62350,687250,1361357
62400,1740084,1367614
62450,26691542,1380751
62500,10318583,1313128
62550,19005209,1345784
62600,8145750,1379514
62650,1134625,1387066
62700,875417,1388306
62750,1454334,1386234
62800,1152292,1371258
62850,1396625,1380262
62900,1004791,1362218
62950,901667,1383244
63000,9125166,1391070
63050,1120917,1401166
63100,736334,1389740
63150,851500,1355648
63200,1623833,1377394
63250,1248000,1353964
63300,1534584,1320074
63350,7295333,1353136
63400,3804000,1357744
63450,16412666,1339402
63500,10900792,1363422
63550,15557459,1411005
63600,1948667,1326906
63650,1054958,1367390
63700,1109042,1383078
63750,1442625,1379444
63800,1526792,1384486
63850,757250,1369372
63900,1204500,1381326
63950,926625,1386915
64000,1173292,1342054
64050,1260833,1401715
64100,804000,1359324
64150,1142166,1387628
64200,1261084,1353838
64250,1912292,1366234
64300,486333,1384900
64350,24532000,1382093
64400,7500625,1367404
64450,10669000,1397134
64500,872958,1366729
64550,2434834,1414134
64600,1246667,1364900
64650,1350292,1377210
64700,1222417,1380364
64750,1110084,1419839
64800,1000542,1406026
64850,919459,1438330
64900,3217375,1436462
64950,987416,1430328
65000,1116125,1431230
65050,1004625,1438968
65100,931792,1425856
65150,1172250,1429710
65200,2170000,1427832
65250,592458,1441560
65300,2915375,1410486
65350,6340292,1417492
65400,1131459,1395759
65450,1447125,1415656
65500,2224375,1420352
65550,1029750,1428874
65600,363833,1427580
65650,747708,1420104
65700,523166,1432742
65750,1026333,1434313
65800,1143000,1392176
65850,728875,1431884
65900,1214583,1421676
65950,692792,1424405
66000,1125250,1432050
66050,1320875,1430450
66100,6141917,1457240
66150,1456000,1416611
66200,18648750,1436174
66250,8707458,1391124
66300,1961708,1392862
66350,798500,1438306
66400,825208,1416952
66450,867250,1432554
