Size,Time,Cycles,Price,Instructions,HeapSize,TotalHeapSize
32501,2060364458,144475,1.9504125e-14,12552,544,46413852
32551,2158852167,144452,1.9501019999999998e-14,11829,496,46566484
32601,2035119458,151711,2.0480984999999998e-14,12964,520,46719684
32651,2047124042,144520,1.95102e-14,14035,544,46872460
32701,2016649875,144487,1.9505745e-14,12939,520,47025140
32751,2036002750,144452,1.9501019999999998e-14,11837,496,47178032
32801,2114734167,144519,1.9510065e-14,14018,544,47330868
32851,2237520750,151711,2.0480984999999998e-14,12972,520,47483596
32901,2040142833,144521,1.9510335e-14,14057,544,47636420
32951,2052099208,144505,1.9508175e-14,13540,532,47789620
33001,2032434125,151699,2.0479365e-14,12577,520,47942316
33051,2037902750,144525,1.9510875e-14,14188,544,48095092
33101,2061105875,144526,1.951101e-14,14214,544,48248992
33151,2376967334,144527,1.9511145e-14,14239,544,48403052
33201,2049942916,144492,1.950642e-14,13117,520,48557080
33251,2032980667,144526,1.951101e-14,14227,544,48710564
33301,2033208125,144475,1.9504125e-14,12574,508,48864516
33351,2043167333,144510,1.9508850000000002e-14,13697,532,49018988
33401,2035791291,151767,2.0488545e-14,14781,556,49172940
33451,1983478500,144492,1.950642e-14,13125,520,49327744
33501,2032416833,144536,1.9512359999999998e-14,14563,556,49481300
33551,2032752250,144487,1.9505745e-14,12947,508,49635624
33601,2035996917,144538,1.951263e-14,14599,544,49789504
33651,2049928250,151745,2.0485575e-14,14057,532,49943504
33701,2035258625,144538,1.951263e-14,14612,544,50097468
33751,2066125667,144555,1.9514925e-14,15153,556,50251396
33801,2012265959,151695,2.0478825000000002e-14,12446,564,50405720
33851,2036345917,144487,1.9505745e-14,12969,508,50560064
33901,2035111125,144471,1.9503585e-14,12426,496,50712864
33951,2030593500,144538,1.951263e-14,14608,544,50866588
34001,2051721916,144553,1.9514655e-14,15089,556,51020468
34051,2122306041,151749,2.0486115000000002e-14,14186,544,51174924
34101,2310821959,144541,1.9513035e-14,14727,556,51328900
34151,2033047916,144507,1.9508445000000003e-14,13626,532,51483368
34201,2030959042,151732,2.048382e-14,13642,532,51637320
34251,2040161709,144526,1.951101e-14,14223,544,40751352
34301,2037797250,144510,1.9508850000000002e-14,13693,532,40905388
34351,2035631542,144543,1.9513305000000002e-14,14777,556,41059268
34401,2283287166,144526,1.951101e-14,14215,544,41213256
34451,2046770666,144542,1.9513169999999998e-14,14744,556,41367256
34501,2034326708,144530,1.951155e-14,14362,544,41521616
34551,2050826834,144538,1.951263e-14,14605,556,41675568
34601,2034909500,153138,2.067363e-14,13029,520,41829216
34651,2086360292,144522,1.951047e-14,14092,544,41982544
34701,2441474125,144506,1.950831e-14,13584,532,42136844
34751,2039984292,144461,1.9502235e-14,12114,552,42291356
34801,2042247833,144540,1.9512900000000002e-14,14693,556,42445356
34851,2040309833,144541,1.9513035e-14,14701,556,42599720
34901,2055972125,144505,1.9508175e-14,13558,532,42754916
34951,2024941375,144456,1.9501560000000002e-14,11948,496,42907764
35001,2396592208,153172,2.067822e-14,14141,556,43061284
35051,2024227375,144544,1.951344e-14,14811,544,43215800
35101,2032196166,144559,1.9515465e-14,15315,556,43368840
35151,2043119542,144527,1.9511145e-14,14257,532,43523168
35201,2049763042,144561,1.9515735000000003e-14,15353,556,43677024
35251,2039409625,153193,2.0681055e-14,14824,544,43831036
35301,2173098708,144491,1.9506285e-14,13108,508,43985028
35351,2413416042,144544,1.951344e-14,14811,544,44139016
35401,2036311083,153314,2.0697390000000002e-14,18730,564,44294232
35451,2037712958,144550,1.9514250000000002e-14,15018,544,44446840
35501,2046953875,144469,1.9503315000000002e-14,12375,508,44600312
35551,2042362125,153169,2.0677815e-14,14020,544,44754276
35601,2180605417,144519,1.9510065e-14,14007,544,44908312
35651,2216388333,144520,1.95102e-14,14019,544,45062420
35701,2054088250,144500,1.95075e-14,13371,576,45216932
35751,2032683958,144537,1.9512495000000002e-14,14574,556,45370836
35801,2039969458,153152,2.0675520000000002e-14,13494,532,45525136
35851,2039485166,144487,1.9505745e-14,12939,520,45677912
35901,2122484083,144520,1.95102e-14,14048,544,45830664
35951,2057936750,153150,2.067525e-14,13400,576,45984936
36001,2036944458,144522,1.951047e-14,14106,556,46138864
36051,2044497750,144524,1.951074e-14,14159,556,46292856
36101,2045166709,144508,1.950858e-14,13629,544,46447300
36151,2042410541,144523,1.9510605000000002e-14,14117,556,46601300
36201,2055492459,153173,2.0678355000000003e-14,14167,556,46755404
36251,2034033000,144491,1.9506285e-14,13083,532,46908900
36301,2051043042,144525,1.9510875e-14,14192,556,47063372
36351,2049130000,153106,2.066931e-14,11973,508,47217820
36401,2034501292,144457,1.9501695e-14,11998,508,47371700
36451,2040289167,144510,1.9508850000000002e-14,13690,576,47526212
36501,2060469667,144442,1.949967e-14,11502,508,47680608
36551,2438316583,144507,1.9508445000000003e-14,13595,544,47833576
36601,2034739292,144491,1.9506285e-14,13089,564,47987872
36651,2032419166,144456,1.9501560000000002e-14,11952,508,48141416
36701,2046420166,144525,1.9510875e-14,14184,556,48295476
36751,2038041000,153156,2.0676060000000003e-14,13604,544,48449356
36801,2069539792,144508,1.950858e-14,13655,544,48603224
36851,2102009250,144507,1.9508445000000003e-14,13617,544,48757680
36901,2023774375,144508,1.950858e-14,13638,544,48912156
36951,2039086833,144491,1.9506285e-14,13096,532,49066612
37001,2050613417,153140,2.0673900000000003e-14,13107,532,49220504
37051,2030547166,144566,1.9516409999999998e-14,15518,556,49374552
37101,2058206708,144551,1.9514385e-14,15023,544,49528420
37151,2225534708,153200,2.0682000000000003e-14,15022,544,49682364
37201,2057222959,144517,1.9509795e-14,13925,520,49836176
37251,2041352959,144550,1.9514250000000002e-14,15018,544,49990520
37301,2042787042,144535,1.9512225e-14,14527,532,50144148
37351,2036398000,144567,1.9516545000000002e-14,15573,556,50297044
37401,2045351125,144535,1.9512225e-14,14502,532,50451104
37451,2167476667,144534,1.9512090000000003e-14,14489,532,50605044
37501,2041429042,144510,1.9508850000000002e-14,13712,520,50758948
37551,2035765208,153187,2.0680245e-14,14603,544,50912900
37601,2030484375,144470,1.950345e-14,12412,564,51067424
37651,2032630542,144487,1.9505745e-14,12947,508,51221384
