Size,Time,Instructions
3445000,2118083,11189
3450000,2177166,15095
3455000,2013084,15781
3460000,1453375,11141
3465000,2073917,13196
3470000,2682375,14951
3475000,2280459,14485
3480000,2526333,14628
3485000,3822209,14619
3490000,1296667,13802
3495000,3152917,12324
3500000,1728708,14425
3505000,1571500,14988
3510000,1232875,11159
3515000,1907041,14487
3520000,1529458,14956
3525000,1340625,9942
3530000,1396083,15052
3535000,1522916,15721
3540000,2110041,14463
3545000,1370292,14354
3550000,2666416,10544
3555000,239167,14518
3560000,16654167,15692
3565000,15991083,13318
3570000,15452375,9025
3575000,14271834,13983
3580000,52768708,12320
3585000,3842791,11765
3590000,844750,11791
3595000,334750,15587
3600000,1737125,14505
3605000,1683042,15852
3610000,1946500,11298
3615000,1779625,13916
3620000,1535459,8541
3625000,2105500,15288
3630000,3116542,14097
3635000,1570792,14704
3640000,3201166,14831
3645000,2480125,14712
3650000,1548000,10120
3655000,1588500,13516
3660000,1582792,13500
3665000,2273041,13816
3670000,17986458,13432
3675000,13560875,13706
3680000,1503000,14711
3685000,1499208,14640
3690000,1299375,14760
3695000,1724917,14927
3700000,1396875,14759
3705000,1453167,14126
3710000,991958,11396
3715000,1110833,11766
3720000,1515625,13970
3725000,1721000,14767
3730000,2093834,14758
3735000,2171833,14056
3740000,1852916,15145
3745000,1600250,13499
3750000,1103167,10768
3755000,1281333,14809
3760000,995792,10768
3765000,2011375,11285
3770000,1342125,14677
3775000,1657333,15241
3780000,13379166,14833
3785000,5165167,14577
3790000,3143833,13576
3795000,1261750,14717
3800000,2027541,13946
3805000,1295000,14139
3810000,1365250,13491
3815000,2040208,14136
3820000,1690959,11231
3825000,1078375,10191
3830000,2014583,13698
3835000,1634250,15376
3840000,1359667,14182
3845000,1989833,14291
3850000,1628625,14729
3855000,1843166,10145
3860000,3422334,14784
3865000,9342292,13457
3870000,4515750,14699
3875000,1355792,10735
3880000,1680833,15228
3885000,1738917,14455
3890000,1794166,13941
3895000,1239667,13470
3900000,1601542,14669
3905000,1436541,12244
3910000,1298209,14183
3915000,1422167,15196
3920000,2116709,15331
3925000,1770542,15440
3930000,1711042,14089
3935000,900334,10268
3940000,2217417,9640
3945000,2026833,15331
3950000,3379792,12354
3955000,37150750,13643
3960000,10791042,14787
3965000,837459,11247
3970000,1074125,13373
3975000,1671958,14241
3980000,1165750,11445
3985000,2130875,12359
3990000,1302083,11375
3995000,1988250,14043
4000000,1912750,15276
4005000,1446750,14615
4010000,1684042,13327
4015000,2135125,10718
4020000,2372167,13347
4025000,1317750,12234
4030000,1498083,14771
4035000,2163417,15369
4040000,1705459,13509
4045000,16529125,13134
4050000,10677875,8651
4055000,7064334,14795
4060000,1511750,13997
4065000,2445666,15267
4070000,1220416,11352
4075000,1440708,14590
4080000,1806750,14038
4085000,2063958,14127
4090000,2376333,14645
4095000,1983916,12380
4100000,1698708,13533
4105000,1887958,14769
4110000,1975625,14283
4115000,1295000,12317
4120000,1653083,14687
4125000,1256083,11450
4130000,1457708,14791
4135000,1287875,14678
4140000,9888208,15393
4145000,12809750,10709
4150000,3140291,14652
4155000,1364083,11391
4160000,1240917,13530
4165000,5123250,13487
4170000,2204208,14614
4175000,2208000,14768
4180000,2147875,13370
4185000,1561167,14127
4190000,1487833,15205
4195000,1870459,14013
4200000,1451167,15385
4205000,1831292,12312
4210000,1330625,15310
4215000,1248250,15175
4220000,1326125,13554
4225000,1057208,10192
4230000,2695417,14690
4235000,6801750,14598
4240000,30436625,13377
4245000,2104916,15368
4250000,1505167,14698
4255000,1211334,9677
4260000,1410667,10848
4265000,1817667,13946
4270000,1473583,12809
4275000,1162333,11143
4280000,1512875,10794
4285000,1649042,14875
4290000,2121084,14711
4295000,2382709,14345
4300000,1764834,13062
4305000,1292375,9724
4310000,1465208,9635
4315000,18762500,14240
4320000,2913333,14649
4325000,1368375,13466
4330000,2172542,14624
4335000,621917,15321
4340000,1247750,13972
4345000,1610333,14766
4350000,1858625,14754
4355000,1336916,10183
4360000,1344000,14627
4365000,1480708,11289
4370000,1191667,11361
4375000,2087250,14278
4380000,2593167,15334
4385000,1348625,14063
4390000,1406209,13478
4395000,1541917,14632
4400000,1161958,10704
4405000,8658833,15286
4410000,4751083,14253
4415000,965250,11323
4420000,1188958,14090
4425000,1710500,8166
4430000,2668875,13428
4435000,1047917,14338
4440000,4113292,12384
4445000,2043917,14649
4450000,1081417,11425
4455000,2199791,14055
4460000,1450875,14085
4465000,1929959,15321
4470000,1932792,11866
4475000,566667,6942
4480000,1740583,14681
4485000,1642750,15245
4490000,2714875,12851
4495000,3477666,12716
4500000,184349167,14691
4505000,1746958,14415
4510000,1151333,11374
4515000,1482042,14200
4520000,1120709,14069
4525000,4349250,11336
4530000,1452334,9568
4535000,2286667,14030
4540000,1806750,10663
4545000,1728292,12759
4550000,1352375,12846
4555000,1338833,14123
4560000,1483542,14052
4565000,1501292,11197
4570000,1589125,14632
4575000,1351958,11714
4580000,1631042,14156
4585000,1239458,9597
4590000,1532125,13996
4595000,10766041,14173
4600000,1087625,10115
4605000,1940875,10806
4610000,2004333,14064
4615000,1003625,11379
4620000,1689792,14691
4625000,2151875,15187
4630000,2795625,14094
4635000,2245958,14119
4640000,1761958,14060
4645000,1442291,12801
4650000,1168708,12978
4655000,2274542,14766
4660000,1732250,14687
4665000,2731459,14690
4670000,1348667,14055
4675000,1526208,14051
4680000,874291,8587
4685000,29655166,15203
4690000,24972500,14118
4695000,1229542,14771
4700000,1341959,13601
4705000,2436416,14754
4710000,1463792,14568
4715000,1784458,14550
4720000,2210875,14661
4725000,2272292,10090
4730000,1610958,12300
4735000,1465167,11143
4740000,1063750,7552
4745000,2017625,13642
4750000,1993708,12354
4755000,996084,13080
4760000,1329458,14197
4765000,1264375,14672
4770000,1430500,11116
4775000,2189458,14660
4780000,11877542,15389
4785000,8453292,15182
4790000,2335458,13507
4795000,2158334,14804
4800000,1477208,11967
4805000,1703417,15347
4810000,1400916,13236
4815000,1356750,10149
4820000,1192042,11307
4825000,2156708,14140
4830000,2159042,14690
4835000,1504708,14661
4840000,3147375,11895
4845000,1242708,11375
4850000,1521667,14681
4855000,1511958,12847
4860000,1967792,15241
4865000,1564375,14581
4870000,1528167,14825
4875000,1007333,14837
4880000,1749709,14648
4885000,2122417,11783
4890000,1629209,14548
4895000,807041,14046
4900000,1155625,12851
4905000,1785667,14232
4910000,2263041,14850
4915000,2356000,13647
4920000,829208,8154
4925000,1480500,10992
4930000,1247333,12414
4935000,927916,10933
4940000,1017791,9198
4945000,1980583,13585
4950000,1851959,14341
4955000,2163788458,14229
4960000,185757916,14253
4965000,1093541,11454
4970000,1446792,13533
4975000,1506000,14884
4980000,1390833,14270
4985000,1897959,13613
4990000,1673625,14981
4995000,1554500,10878
5000000,1063000,10377
5005000,1918750,15218
5010000,1425291,14531
5015000,2425042,15141
5020000,1301208,14446
5025000,1379583,15730
5030000,1926583,15180
5035000,1851000,16286
5040000,1333750,14308
5045000,3657791,15019
5050000,1451583,15053
5055000,2919083,15071
5060000,1219875,14477
5065000,1615292,15721
5070000,964750,12191
5075000,1493458,15078
5080000,1769083,15429
5085000,1373375,15799
5090000,1404875,13613
5095000,1353833,16133
5100000,2076625,16205
5105000,1167834,13676
5110000,1995000,12145
5115000,1956666,14926
5120000,4135667,16281
5125000,1288541,14519
5130000,1334542,14986
5135000,2203417,16251
5140000,2853792,12178
5145000,1466334,14593
5150000,1806417,13234
5155000,1350625,15810
5160000,2106875,13983
5165000,1413000,15818
5170000,1457458,9821
5175000,1292792,12291
5180000,1779500,14526
5185000,1115542,11067
5190000,2846458,15755
5195000,1580708,15247
5200000,2493291,16117
5205000,1115417,15271
5210000,4686875,15706
5215000,4502292,13137
5220000,1877458,15014
5225000,1813042,15150
5230000,34797875,15800
5235000,1781083,10346
5240000,37125125,16436
5245000,1218292,10967
5250000,1233125,14510
5255000,1738458,15662
5260000,2163792,15082
5265000,2765625,15755
5270000,2019416,12249
5275000,1619250,16365
5280000,1015333,10360
5285000,1410625,12002
5290000,2655000,15729
5295000,1614250,16172
5300000,1290875,15298
5305000,963500,11754
5310000,1236959,15286
5315000,57160584,15311
5320000,19037875,12298
5325000,1174417,15812
5330000,1826625,15682
5335000,1576708,15594
5340000,1413250,16526
5345000,1282292,10071
5350000,2089125,15215
5355000,1270250,15059
5360000,2065541,15706
5365000,1315959,13404
5370000,1039834,11039
5375000,1577333,15699
5380000,1516125,16288
5385000,2286125,16368
5390000,2481917,16211
5395000,1660875,15690
5400000,1560291,16415
5405000,14754375,17012
5410000,1621708,12292
5415000,24974500,15606
5420000,2685375,16404
5425000,1396541,14267
5430000,1902667,15921
5435000,2287792,15712
5440000,2486000,17007
5445000,2073917,16439
5450000,2156334,15879
5455000,2439417,15853
5460000,1608333,15118
5465000,1641541,15127
5470000,1082042,12976
5475000,1280750,11641
5480000,1868375,14549
5485000,1680542,15693
5490000,1773375,15125
5495000,3696959,16408
5500000,1555500,16976
5505000,30685291,15733
5510000,787083,15041
5515000,868666,15597
5520000,1396791,15757
5525000,1313583,13879
5530000,1404959,16368
5535000,1930333,15593
5540000,1604291,16383
5545000,1175625,12879
5550000,1353958,15062
5555000,1328333,16266
5560000,906375,12921
5565000,1268583,15071
5570000,1654834,17020
5575000,1068750,12932
5580000,1343416,15673
5585000,1468125,16296
5590000,1453250,15004
5595000,27006083,16876
5600000,4713750,15749
5605000,2794042,15729
5610000,1685000,15597
5615000,1440333,15760
5620000,1770166,15581
5625000,1194834,10496
5630000,1343791,13463
5635000,1097583,12886
5640000,1351291,15012
5645000,2190958,16253
5650000,1700500,16363
5655000,1165083,14415
5660000,3353041,14015
5665000,694458,10009
5670000,1667416,16847
5675000,1392167,13283
5680000,6725250,15800
5685000,8533167,15509
5690000,11797709,13960
5695000,1526542,16885
5700000,1624833,16813
5705000,1584834,15552
5710000,1529375,17054
5715000,1186958,14924
5720000,1576917,16931
5725000,1838042,16234
5730000,1408333,17043
5735000,1719750,14924
5740000,1389666,13985
5745000,1662708,16821
5750000,1844500,16792
5755000,2014625,16988
5760000,2618667,16183
5765000,1482292,15955
5770000,1874250,15870
5775000,25577042,15853
5780000,12731250,15828
5785000,9175333,13131
5790000,2055458,15656
5795000,1501458,14697
5800000,1751208,15787
5805000,1345083,11700
5810000,3552209,15706
5815000,2101333,16412
5820000,1503334,15521
5825000,1858792,16897
5830000,1831334,11792
5835000,1523833,16414
5840000,1073542,12857
5845000,1373000,15211
5850000,990916,9482
5855000,1370417,17004
5860000,2110000,15652
5865000,14071625,16863
5870000,1185042,12802
5875000,1599667,12386
5880000,1257666,12878
5885000,1848250,16888
5890000,1890250,13400
5895000,2394375,16455
5900000,2478958,16851
5905000,2505209,16920
5910000,863417,9390
5915000,1501333,16283
5920000,1772041,11687
5925000,2285375,16956
5930000,1219917,13892
5935000,1410959,14932
5940000,2499417,15892
5945000,1236875,16303
5950000,1357292,13484
5955000,2418625,16192
5960000,6913958,11035
5965000,6039875,16838
5970000,2507292,15008
5975000,1291250,17365
5980000,1878000,17390
5985000,2137166,12993
5990000,2298542,14845
5995000,2473792,16742
6000000,1892167,16204
6005000,1503709,16204
6010000,1590125,16057
6015000,1311667,13998
6020000,1656041,16235
6025000,1586333,16091
6030000,971708,12142
6035000,1667750,15467
6040000,1078209,12092
6045000,1356708,16847
6050000,1274583,12698
6055000,36064166,16919
6060000,8732000,16211
6065000,2497421917,16225
6070000,1453541,16170
6075000,1443458,15442
6080000,1760416,16191
6085000,2142375,15834
6090000,1885417,16160
6095000,1441292,12681
6100000,1323292,11619
6105000,2012000,16411
6110000,1665500,15543
6115000,1449959,12761
6120000,1569834,14015
6125000,1188833,13346
6130000,1365167,17019
6135000,1539416,17393
6140000,1706750,16161
6145000,1214375,13350
6150000,195500,12803
6155000,79396167,12942
6160000,3257041,16355
6165000,13134584,17397
